step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid,power_source_type,resonator_substrate_type,exotic_stress_source_type,source_available_energy_j,source_max_power_w,usable_power_w,conversion_efficiency,waste_heat_w,radiation_loss_w,source_mass_kg,depletion_rate,stability_risk,physical_plausibility_rating,resonator_coherence_multiplier,resonator_phase_stability,resonator_coupling_efficiency,resonator_max_safe_authority,moscovium_metastable,moscovium_stabilization_required,exotic_negative_energy_capacity_j,exotic_stress_shaping_authority
48,0.8000016,0,0,6371995.337894095,0,0,-10.18109779334758,995.3378940951079,-10.18109779334758,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.236292036089365e-15,-16,0.8166682999999995,0.816668299436574,-0,0,4.202061309812267e-17,0.9999999993040009,9.412461459202667e-13,20.52511305359731,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704079016e-15,4.276982211336876e+27,4.276982211336876e+27,4.276982211336412e+27,1.387778776454413e-15,1.387778776440751e-15,1.842996714637265e-15,2.28708601889181e-15,0.9973340126058291,0.4999999999997413,0,0,0,0,0,0,1.554312229530277e-15,-0,-0,-19.95637349462566,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,-1078325329920,9.991833317e+17,816668300000000,1000000000000000,1.128739122608573e+39,1000000000000000,1,9.412461459202667e-13,2.099458733535969e+32,-2.770614490758329e+19,2.099458733546371e+32,-1.040214563874963e+21,2.099458733556773e+32,2.099458733546371e+32,-1.040214563874963e+21,2.099458733535969e+32,2.099458733556773e+32,0,-2.770696157588329e+19,-1,24454133.06227181,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
49,0.8166683,0,0,6371995.166046008,0,0,-10.40144974557313,995.1660460084677,-10.40144974557313,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.236292035767462e-15,0,0.8333349999999994,0.8333349994249727,-0,0,3.430362121414218e-17,0.9999999993040009,1.376177944089494e-12,20.94399291183399,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704029374e-15,4.276982211337545e+27,4.276982211337545e+27,4.276982211334244e+27,1.360023863353936e-15,1.387778776437079e-15,1.851127071375515e-15,2.287085986940551e-15,0.9973340126058318,0.5050500262437451,0,0,0,0,0,0,1.554312229530408e-15,-0,-0,-19.9563733167708,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,-1078325329920,9.99166665e+17,833335000000000,1000000000000000,5.280205360674506e+38,1000000000000000,1,1.376177944089494e-12,2.09945873353569e+32,-2.785026009565915e+19,2.099458733546446e+32,-1.075519824531013e+21,2.099458733557201e+32,2.099458733546446e+32,-1.075519824531013e+21,2.09945873353569e+32,2.099458733557201e+32,0,-2.785109343065915e+19,-1,12893841.44730273,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
50,0.8333349999999999,0,0,6371994.991302296,0,0,-10.56775318204881,994.991302295588,-10.56775318204881,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.922962652351515e-16,0,0.8500016999999994,0.8500016994133713,-0,0,2.347460490513348e-17,0.9999999993040009,2.46566447643807e-12,21.36287277007067,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349703977606e-15,4.276982211338556e+27,4.276982211338556e+27,4.276982211328855e+27,1.387778776455294e-15,1.387778776433382e-15,1.898507865803748e-15,2.287085953030399e-15,0.9973340126058389,0.4999999999989492,0,0,0,0,0,0,1.554312229530541e-15,-0,-0,-9.978186113314241,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,-1078325329920,9.991499983e+17,850001700000000,1000000000000000,1.644871756659539e+38,1000000000000000,1,2.46566447643807e-12,2.099458733535502e+32,-1.880703204389919e+19,2.099458733546495e+32,-1.099217363423434e+21,2.099458733557487e+32,2.099458733546495e+32,-1.099217363423434e+21,2.099458733535502e+32,2.099458733557487e+32,0,-1.880788204559919e+19,-1,118704206025.7495,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
51,0.8500017,0,0,6371994.813786852,0,0,-10.73405661357517,994.8137868521735,-10.73405661357517,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.922962654859251e-16,0,0.8666683999999995,0.86666839940177,-0,0,7.038760318645771e-18,0.9999999993040009,6.463243948851621e-12,21.78175262830735,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349703936388e-15,4.276982211340151e+27,4.276982211340151e+27,4.276982211308984e+27,1.387778776455222e-15,1.387778776434913e-15,1.898507865776787e-15,2.287085925856519e-15,0.9973340126058645,0.500000000003659,0,0,0,0,0,0,1.554312229530501e-15,-0,-0,-9.978185488399905,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,-1078325329920,9.991333316e+17,866668400000000,1000000000000000,2.393860857133876e+37,1000000000000000,1,6.463243948851621e-12,2.099458733535354e+32,-1.487989316883212e+19,2.099458733546535e+32,-1.118119557678523e+21,2.099458733557716e+32,2.099458733546535e+32,-1.118119557678523e+21,2.099458733535354e+32,2.099458733557716e+32,0,-1.488075983723212e+19,-1,549756338178.3799,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
52,0.8666684,0,0,6371994.633499688,0,0,-10.9003600614542,994.6334996884689,-10.9003600614542,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962972144043e-16,16,0.8833350999999994,0.8833350993901686,0,-0,6.179722304753436e-17,0.9999999993040007,5.669699381770451e-11,22.20063248654403,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.57009248082477e-16,-6192070132436805,-6192070132436805,-2.8323647832209e+17,3.608224823824081e-16,3.885780582621979e-16,5.604513562249505e-16,3.185640024079548e-16,0.999465662892366,0.518518518718918,1,0,1,1,0,0,-2.220446049308582e-16,-0,-0,-9.97818248806802,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,-16384,1.078506213733542e+20,-1078325346304,9.991166649e+17,883335100000000,1000000000000000,3.110856192933118e+35,1000000000000000,1,5.669699381770451e-11,1.749548944611154e+32,-3.499097889241994e+31,2.099458733546581e+32,-3.499097889354265e+31,2.449368522482007e+32,2.099458733546581e+32,-3.499097889354265e+31,1.749548944611154e+32,2.449368522482007e+32,0,-3.499097889241994e+31,-1,9172217.97132753,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
53,0.8833350999999999,0,0,6371994.450440784,0,0,-11.06666365768165,994.450440783985,-11.06666365768165,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922963548953629e-16,0,0.9000017999999995,0.9000017993785674,0,-0,5.588437115233631e-16,0.9999999993040007,5.868255308261201e-11,22.61951234478071,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570094082737712e-16,-5.673065881642226e+16,-5.673065881642226e+16,-2.970039736421658e+17,3.885780580074549e-16,5.551115176881927e-16,3.185630218041236e-16,5.357107712645499e-16,0.9994656628927557,0.5882352947299446,1,0,1,1,0,0,-2.220446049423413e-16,-0,-0,-9.978191499793109,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,16384,1.078506213733542e+20,-1078325329920,9.990999982e+17,900001800000000,1000000000000000,2.903902291413278e+35,1000000000000000,1,5.868255308261201e-11,-3.499097889334732e+31,-2.099458733544627e+32,1.140105548163677e+21,-3.499097889448742e+31,3.499097889562752e+31,1.140105548163677e+21,-3.499097889448742e+31,-3.499097889334732e+31,3.499097889562752e+31,0,-2.099458733544627e+32,-1,474566880183.4183,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
54,0.9000018,0,0,6371994.26461015,0,0,-11.23296713541466,994.2646101498976,-11.23296713541466,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962824929468e-16,0,0.9166684999999996,0.9166684993669661,0,-0,1.612131890734796e-16,0.9999999993040007,6.466509211125453e-12,23.03839220301739,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092595284415e-16,-1.657658362302328e+16,-1.657658362302328e+16,-3.31505660777651e+16,3.885780580017598e-16,3.885780579201661e-16,3.185629595686303e-16,6.516371715169262e-16,0.9994656628924126,0.5000000000156885,1,0,1,1,0,0,-2.220446049278842e-16,-0,-0,-9.978188343408954,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.990833315e+17,916668500000000,1000000000000000,2.391443908576479e+37,1000000000000000,1,6.466509211125453e-12,-3.499097889332607e+31,2.124347944230663e+19,1.114434212950632e+21,-3.499097889444051e+31,3.499097889555494e+31,1.114434212950632e+21,-3.499097889444051e+31,-3.499097889332607e+31,3.499097889555494e+31,0,2.124256277380665e+19,0.9999137025599392,70480440.12218158,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
55,0.9166685,0,0,6371994.077219306,0,0,-11.2437768524892,994.0772193064913,-11.2437768524892,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962739540857e-16,0,0.9333351999999996,0.9333351993553649,0,-0,1.100885787949249e-16,0.9999999993040007,2.465709701047996e-12,23.45727206125407,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092523401634e-16,-1.131735338239291e+16,-1.131735338239291e+16,-1.263768934127657e+16,5.551115110780531e-16,3.885780579654084e-16,5.356278166774918e-16,6.516332703170326e-16,0.9999999999999996,0.4117647060388725,1,0,1,1,0,0,-2.22044604926291e-16,-0,-0,-9.9781877176561,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.990666648e+17,933335200000000,1000000000000000,1.644811418655153e+38,1000000000000000,1,2.465709701047996e-12,-3.499097889333823e+31,-1.215971899390034e+19,1.129155932740421e+21,-3.499097889446739e+31,3.499097889559654e+31,1.129155932740421e+21,-3.499097889446739e+31,-3.499097889333823e+31,3.499097889559654e+31,0,-1.216065232910034e+19,-1,132738958319.2104,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
56,0.9333351999999999,0,0,6371993.889822642,0,0,-11.24377686099554,993.8898226423189,-11.24377686099554,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,5.519713290104816e-21,0,0.9500018999999997,0.9500018993437637,0,0,8.981618648864604e-17,0.9999999993040007,1.376158168769141e-12,23.87615191949076,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092502490386e-16,-9233276234780710,-9233276234780710,-7053297920184767,5.551115110772054e-16,3.885780579818321e-16,5.356278158628834e-16,6.51632130437201e-16,0.9999999999999993,0.4117647060325369,1,0,1,1,0,0,-2.220446049257037e-16,0,0,-5.141415040709821e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.990499981e+17,950001900000000,1000000000000000,5.280357114310311e+38,1000000000000000,1,1.376158168769141e-12,-3.499097889333869e+31,-4.548635623644201e+17,1.129712175829375e+21,-3.49909788944684e+31,3.499097889559811e+31,1.129712175829375e+21,-3.49909788944684e+31,-3.499097889333869e+31,3.499097889559811e+31,0,-4.558135642644201e+17,-1,59366194546.8879,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
57,0.9500019,0,0,6371993.702425978,0,0,-11.2437768660617,993.7024259781465,-11.2437768660617,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,4.813774552659583e-21,0,0.9666685999999998,0.9666685993321624,0,0,7.832925059766182e-17,0.9999999993040007,9.412356079086234e-13,24.29503177772744,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092492518868e-16,-8052345433429507,-8052345433429507,-4824200541530102,5.551115110763824e-16,3.885780579849128e-16,5.356278154738745e-16,3.185646797694873e-16,0.9999999999999996,0.4117647060371764,1,1,1,1,1,1,2.22044604924672e-16,0,0,-3.36275880812714e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.990333314e+17,966668600000000,1000000000000000,1.128764397327256e+39,1000000000000000,1,9.412356079086234e-13,3.499097889146751e+31,6.99819577848062e+31,3.499097889312845e+31,-1.660934127854203e+21,3.499097889478939e+31,3.499097889312845e+31,-1.660934127854203e+21,3.499097889146751e+31,3.499097889478939e+31,0,6.99819577848062e+31,1,59341030598.95502,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
58,0.9666686,0,0,6371993.515029314,0,0,-11.24377686875805,993.5150293139741,-11.24377686875805,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,4.327672875826667e-21,0,0.9833352999999999,0.9833352993205612,0,0,7.041946351112217e-17,0.9999999993040007,7.381140272799072e-13,24.71391163596412,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092486450549e-16,-7239150023789762,-7239150023789762,-3783099742134412,3.885780580005721e-16,3.608224823274482e-16,3.185629550384508e-16,5.604527508286972e-16,0.9994656628923698,0.4814814814907111,1,1,1,1,1,1,2.220446049248771e-16,0,0,-2.060514800554234e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.990166647e+17,983335300000000,1000000000000000,1.835494478200748e+39,1000000000000000,1,7.381140272799072e-13,3.499097889146759e+31,8.106479329266893e+16,3.499097889312839e+31,-1.660798267586019e+21,3.499097889478919e+31,3.499097889312839e+31,-1.660798267586019e+21,3.499097889146759e+31,3.499097889478919e+31,0,8.008145799266893e+16,0.9760302808396324,118703579525.1756,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
59,0.9833353,0,0,6371993.32763265,0,0,-11.24377686958983,993.3276326498017,-11.24377686958982,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,3.945316193199327e-21,0,1.000002,1.00000199930896,0,0,6.419779621858084e-17,0.9999999993040007,6.438196347985488e-13,25.1327914942008,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092482130865e-16,-6599673514960074,-6599673514960074,-3299814501419144,3.885780580006331e-16,3.885780580006306e-16,3.185629548513288e-16,6.51631020641489e-16,0.99946566289237,0.4999999999999984,1,1,1,1,1,1,2.220446049250313e-16,0,0,-9.836194092673275e-08,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.98999998e+17,1000002000000000,1000000000000000,2.412523571098275e+39,1000000000000000,1,6.438196347985488e-13,-9.346743833874169e+20,-3.499097889240227e+31,3.499097889312837e+31,-3.499097889406305e+31,6.998195778719142e+31,3.499097889312837e+31,-3.499097889406305e+31,-9.346743833874169e+20,6.998195778719142e+31,0,-3.499097889240227e+31,-1,59353596020.47438,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
60,1.000002,0,0,6371993.139985698,0,0,-11.31445602531779,993.1399856982753,-11.31445602531779,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.92296268379176e-16,0,1.0166687,1.016668699297359,0,0,5.876686880568496e-17,0.9999999993040007,6.159884855434632e-13,25.55167135243748,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092478679891e-16,-6078135316337257,-6078135316337257,-3176437804793478,3.608224823850551e-16,3.885780579970321e-16,2.828956000051094e-16,6.516308327769567e-16,0.9994656628923698,0.5185185185470002,1,1,1,1,1,1,2.220446049251602e-16,-0,-0,1.163191350043212e-11,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.989833313e+17,1016668700000000,1000000000000000,2.635450185653614e+39,1000000000000000,1,6.159884855434632e-13,-9.34693264084611e+20,-1.888069719411917e+16,3.499097889312834e+31,-3.499097889406303e+31,6.998195778719137e+31,3.499097889312834e+31,-3.499097889406303e+31,-9.34693264084611e+20,6.998195778719137e+31,0,-1.989736589411917e+16,-1,59374567680.53999,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
61,1.0166687,0,0,6371992.950025183,0,0,-11.48075947082937,992.9500251831487,-11.48075947082937,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962680955584e-16,0,1.0333354,1.033335399285757,0,0,5.357722881133128e-17,0.9999999993040007,6.438344687367181e-13,25.97055121067417,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092475622535e-16,-5613082660908251,-5613082660908251,-3362972185989198,3.885780580009895e-16,3.885780579937615e-16,5.961187107277409e-16,6.516306687764325e-16,0.9994656628923745,0.4999999999996703,1,1,1,1,1,1,2.220446049252805e-16,-0,-0,-9.97818681707105,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.989666646e+17,1033335400000000,1000000000000000,2.412412403352667e+39,1000000000000000,1,6.438344687367181e-13,-9.405894311138474e+20,-5.896167029236433e+18,3.49909788931329e+31,-3.499097889407349e+31,6.998195778720639e+31,3.49909788931329e+31,-3.499097889407349e+31,-9.405894311138474e+20,6.998195778720639e+31,0,-5.897200364636432e+18,-1,15266868.42316782,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
62,1.0333354,0,0,6371992.757292938,0,0,-11.64706291471991,992.7572929384187,-11.64706291471991,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962674037388e-16,0,1.0500021,1.050002099274156,0,0,4.817271564319102e-17,0.9999999993040007,7.381539139592231e-13,26.38943106891085,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092472747733e-16,-5109241453425380,-5109241453425380,-3903307349092119,3.885780580011588e-16,3.885780579905573e-16,5.961187106045165e-16,6.516305140880366e-16,0.9994656628923749,0.5000000000022133,1,1,1,1,1,1,2.220446049254023e-16,-0,-0,-9.97818670937621,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325329920,9.989499979e+17,1050002100000000,1000000000000000,1.83529611902327e+39,1000000000000000,1,7.381539139592231e-13,-9.544399739901344e+20,-1.385054287628704e+19,3.499097889314366e+31,-3.499097889409811e+31,6.998195778724177e+31,3.499097889314366e+31,-3.499097889409811e+31,-9.544399739901344e+20,6.998195778724177e+31,0,-1.385159287838704e+19,-1,356119675037.2382,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
63,1.0500021,0,0,6371992.561788963,0,0,-11.81336635676514,992.561788963154,-11.81336635676514,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.922962665671046e-16,0,1.0666688,1.066668799262555,-0,0,4.202342828754609e-17,0.9999999993040006,9.413262244949921e-13,26.80831092714753,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704072505e-15,-4.27698221134536e+27,-4.27698221134536e+27,-4.276982211345886e+27,1.387778776454045e-15,1.387778776432897e-15,1.842996714647398e-15,1.842996822060665e-15,0.9973340126058234,0.5000000000004,1,1,1,1,1,1,-1.554312229529345e-15,-0,-0,-9.978186579138235,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,16384,1.078506213733542e+20,-1078325313536,9.989333312e+17,1066668800000000,1000000000000000,1.128547087215996e+39,1000000000000000,1,9.413262244949921e-13,-3.499097889337135e+31,-3.499097889241691e+31,1.17003182600593e+21,-3.499097889454138e+31,3.499097889571141e+31,1.17003182600593e+21,-3.499097889454138e+31,-3.499097889337135e+31,3.499097889571141e+31,0,-3.499097889241691e+31,-1,118710250593.0809,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
64,1.0666688,0,0,6371992.363513262,0,0,-11.97966979649338,992.3635132620111,-11.97966979649338,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.92296265864251e-16,0,1.0833355,1.083335499250953,-0,0,3.430706799534899e-17,0.9999999993040006,1.376351432838429e-12,27.22719078538421,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.00534970402519e-15,-4.276982211344575e+27,-4.276982211344575e+27,-4.276982211348302e+27,1.387778776453987e-15,1.221245323149972e-15,1.84299671461196e-15,1.95899884349304e-15,0.9973340126058234,0.4680851063892267,1,1,1,1,1,1,-1.554312229529199e-15,-0,-0,-9.978186401249244,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325313536,9.989166645e+17,1083335500000000,1000000000000000,5.278874307476959e+38,1000000000000000,1,1.376351432838429e-12,-1.74954894462997e+32,-1.399639155696257e+32,3.499097889157877e+31,-2.099458733545758e+32,2.449368522461545e+32,3.499097889157877e+31,-2.099458733545758e+32,-1.74954894462997e+32,2.449368522461545e+32,0,-1.399639155696257e+32,-1,712252504194.8265,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
65,1.0833355,0,0,6371992.162465282,0,0,-12.16509842372466,992.1624652817845,-12.16509842372466,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.236292035674199e-15,0,1.1000022,1.100002199239352,-0,0,2.347971468525828e-17,0.9999999993040006,2.466305956411464e-12,27.6460706436209,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349703975367e-15,-4.276982211343429e+27,-4.276982211343429e+27,-4.276982211354381e+27,1.387778776453925e-15,1.387778776475012e-15,1.842996714574317e-15,2.287085952946995e-15,0.9973340126058234,0.4999999999989889,1,1,1,1,1,1,-1.554312229529046e-15,-0,-0,-9.978186113111368,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325313536,9.988999978e+17,1100002200000000,1000000000000000,1.644016213926303e+38,1000000000000000,1,2.466305956411464e-12,-1.749548944630114e+32,-1.433946121354766e+19,3.499097889156675e+31,-2.099458733545781e+32,2.449368522461448e+32,3.499097889156675e+31,-2.099458733545781e+32,-1.749548944630114e+32,2.449368522461448e+32,0,-1.434056121574766e+19,-1,8176422.630112077,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
66,1.1000022,0,0,6371991.956941505,0,0,-12.49770530309776,991.9569415049627,-12.49770530309776,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.236292035751899e-15,16,1.116668900000001,1.11666889922775,-0,0,7.045469041627535e-18,0.9999999993040006,6.470204104600124e-12,28.06495050185758,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349703935759e-15,-4.276982211341638e+27,-4.276982211341638e+27,-4.276982211377206e+27,1.22124532337761e-15,1.387778776473495e-15,1.958998761620907e-15,2.287085925821843e-15,0.9968025200152546,0.5319148936005205,1,1,1,1,1,1,-1.554312229529088e-15,-0,-0,-19.95637240234518,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325313536,9.988833311e+17,1116668900000000,1000000000000000,2.388713358702964e+37,1000000000000000,1,6.470204104600124e-12,-1.749548944630286e+32,-1.72938225691027e+19,3.499097889155214e+31,-2.099458733545808e+32,2.449368522461329e+32,3.499097889155214e+31,-2.099458733545808e+32,-1.749548944630286e+32,2.449368522461329e+32,0,-1.72949392380027e+19,-1,712261104044.4315,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
