step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid,power_source_type,resonator_substrate_type,exotic_stress_source_type,source_available_energy_j,source_max_power_w,usable_power_w,conversion_efficiency,waste_heat_w,radiation_loss_w,source_mass_kg,depletion_rate,stability_risk,physical_plausibility_rating,resonator_coherence_multiplier,resonator_phase_stability,resonator_coupling_efficiency,resonator_max_safe_authority,moscovium_metastable,moscovium_stabilization_required,exotic_negative_energy_capacity_j,exotic_stress_shaping_authority
81,1.62,16.39999999999962,0,0,9.999999999999998,0,0,15.39999999999962,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.640000000000003,1.639999999999984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
82,1.64,16.59999999999965,0,0,9.999999999999998,0,0,15.59999999999965,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.660000000000003,1.659999999999984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
83,1.66,16.79999999999967,0,0,9.999999999999998,0,0,15.79999999999967,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.680000000000003,1.679999999999984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
84,1.68,16.9999999999997,0,0,9.999999999999998,0,0,15.9999999999997,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.700000000000003,1.699999999999983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
85,1.7,17.19999999999973,0,0,9.999999999999998,0,0,16.19999999999973,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.720000000000003,1.719999999999983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
86,1.72,17.39999999999976,0,0,9.999999999999998,0,0,16.39999999999976,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.740000000000003,1.739999999999983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
87,1.74,17.59999999999978,0,0,9.999999999999998,0,0,16.59999999999978,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.760000000000003,1.759999999999983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
88,1.76,17.79999999999981,0,0,9.999999999999998,0,0,16.79999999999981,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.780000000000003,1.779999999999982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
89,1.78,17.99999999999986,0,0,9.999999999999998,0,0,16.99999999999986,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.800000000000004,1.799999999999984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
90,1.8,18.19999999999992,0,0,9.999999999999998,0,0,17.19999999999992,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.820000000000003,1.819999999999988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
91,1.82,18.39999999999999,0,0,9.999999999999998,0,0,17.39999999999999,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.840000000000003,1.839999999999991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
92,1.84,18.60000000000006,0,0,9.999999999999998,0,0,17.60000000000006,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.860000000000003,1.859999999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
93,1.86,18.80000000000013,0,0,9.999999999999998,0,0,17.80000000000013,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.880000000000003,1.879999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
94,1.88,19.00000000000019,0,0,9.999999999999998,0,0,18.00000000000019,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.900000000000003,1.900000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
95,1.9,19.20000000000026,0,0,9.999999999999998,0,0,18.20000000000026,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.920000000000003,1.920000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
96,1.92,19.40000000000033,0,0,9.999999999999998,0,0,18.40000000000033,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.940000000000003,1.940000000000009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
97,1.94,19.60000000000039,0,0,9.999999999999998,0,0,18.60000000000039,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.960000000000003,1.960000000000013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
98,1.96,19.80000000000046,0,0,9.999999999999998,0,0,18.80000000000046,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,1.980000000000002,1.980000000000016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
99,1.98,20.00000000000053,0,0,9.999999999999998,0,0,19.00000000000053,9.999999999999998,minkowski,saucer,0,0,0,0,0,80,80,0,0,-1,-1,1,0,-16,2.000000000000002,2.00000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.078506214484181e+20,1.078506214484182e+20,71842.94589129933,0,1.078506214484182e+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
