step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid
43,0.7166681,0,0,6371996.117027392,0,0,-8.518063427860076,996.1170273916796,-8.518063427860076,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080021,-1.000000002783995,1,1.236292037268208e-15,0,0.7333347999999995,0.7333347994870886,0,0,8.667232943319508e-17,0.9999999993040011,4.531968879318405e-13,18.43071376241391,4,25.13274122871834,1,1,1,30,8,1.005349704510631e-15,-4.276982211347449e+27,-4.276982211347449e+27,-4.276982211344299e+27,1.221245323378858e-15,1.38777877641107e-15,1.958998762034899e-15,1.898507940073997e-15,0.996802520015255,0.5319148936046447,1,1,1,1,1,1,-1.554312229529983e-15,-0,-0,-19.95637408452518,0.5,1.078506214484181e+20,1.078506213733542e+20,47895.29726086622,0,1.078506213733542e+20,537763315712,9.992666652e+17,733334800000000,1000000000000000,4.868847389697147e+39,1000000000000000,1,4.531968879318405e-13,-7.372895976145272e+32,-2.867892242709532e+19,0,-7.372895976145272e+32,7.372895976145272e+32,0,-7.372895976145272e+32,-7.372895976145272e+32,7.372895976145272e+32,0,-2.867965576189532e+19,-1,15023535.04325322,1,1,1,1
44,0.7333348,0,0,6371995.972287653,0,0,-8.850670324611594,995.9722876530141,-8.850670324611594,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080021,-1.000000002783995,1,1.236292037003342e-15,0,0.7500014999999995,0.7500014994754872,0,0,7.901658719497271e-17,0.9999999993040011,3.95309502030991e-13,18.84959362065059,4,25.13274122871834,1,1,1,30,8,1.005349704408391e-15,-4.276982211347072e+27,-4.276982211347072e+27,-4.276982211343961e+27,1.221245323378644e-15,1.387778776454247e-15,1.958998761964049e-15,1.898507927560939e-15,0.996802520015255,0.5319148935968551,1,1,1,1,1,1,-1.554312229529849e-15,-0,-0,-19.95637395198454,0.5,1.078506214484181e+20,1.078506213733542e+20,47895.29726086622,0,1.078506213733542e+20,537763315712,9.992499985e+17,750001500000000,1000000000000000,6.399197186577475e+39,1000000000000000,1,3.95309502030991e-13,-7.37289597614588e+32,-6.081660936801118e+19,0,-7.37289597614588e+32,7.37289597614588e+32,0,-7.37289597614588e+32,-7.37289597614588e+32,7.37289597614588e+32,0,-6.081735936951117e+19,-1,549760008201.3248,1,1,1,1
45,0.7500015,0,0,6371995.822004454,0,0,-9.183277219359358,995.8220044542104,-9.183277219359356,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080021,-1.000000002783995,1,1.236292036761378e-15,0,0.7666681999999995,0.7666681994638859,0,0,7.233275441309141e-17,0.9999999993040011,3.782240174215623e-13,19.26847347888727,4,25.13274122871834,1,1,1,30,8,1.005349704327442e-15,-4.27698221134673e+27,-4.27698221134673e+27,-4.276982211343924e+27,1.221245323378462e-15,1.387778776490236e-15,1.95899876190758e-15,1.898507917581497e-15,0.996802520015255,0.531914893602577,1,1,1,1,1,1,-1.554312229529727e-15,-0,-0,-19.95637383090422,0.5,1.078506214484181e+20,1.078506213733542e+20,47895.29726086622,0,1.078506213733542e+20,537763315712,9.992333318e+17,766668200000000,1000000000000000,6.990396233777646e+39,1000000000000000,1,3.782240174215623e-13,-7.372895976146491e+32,-6.110483974416289e+19,0,-7.372895976146491e+32,7.372895976146491e+32,0,-7.372895976146491e+32,-7.372895976146491e+32,7.372895976146491e+32,0,-6.110560641236289e+19,-1,237415500819.9471,1,1,1,1
46,0.7666682,0,0,6371995.666177794,0,0,-9.515884112191857,995.6661777943373,-9.515884112191856,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.236292036519409e-15,-16,0.7833348999999995,0.7833348994522845,0,0,6.594481728519707e-17,0.9999999993040009,3.953189508012025e-13,19.68735333712395,4,25.13274122871834,1,1,1,30,8,1.005349704257737e-15,4.276982211335318e+27,4.276982211335318e+27,4.276982211337535e+27,1.221245323378525e-15,1.221245323448999e-15,1.958998761858668e-15,1.958998811566138e-15,0.9968025200152588,0.5000000000010165,0,0,0,0,0,0,1.554312229530089e-15,-0,-0,-19.95637370982198,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,537763315712,9.992166651e+17,783334900000000,1000000000000000,6.398891287651905e+39,1000000000000000,1,3.953189508012025e-13,-7.372895976147101e+32,-6.096072455608703e+19,0,-7.372895976147101e+32,7.372895976147101e+32,0,-7.372895976147101e+32,-7.372895976147101e+32,7.372895976147101e+32,0,-6.096150789098703e+19,-1,474858005195.3602,1,1,1,1
47,0.7833348999999999,0,0,6371995.504807674,0,0,-9.848491003029272,995.504807674326,-9.848491003029272,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.23629203625453e-15,-16,0.8000015999999994,0.8000015994406832,0,0,5.929115979979658e-17,0.9999999993040009,4.532182269619824e-13,20.10623319536063,4,25.13274122871834,1,1,1,30,8,1.005349704192942e-15,4.276982211335726e+27,4.276982211335726e+27,4.276982211336936e+27,1.387778776454397e-15,1.221245323389027e-15,1.842996714678732e-15,1.903487650725411e-15,0.9973340126058278,0.4680851064024642,0,0,0,0,0,0,1.554312229530214e-15,-0,-0,-19.95637357727556,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,537763315712,9.991999984e+17,800001600000000,1000000000000000,4.868388917247772e+39,1000000000000000,1,4.532182269619824e-13,6.144079980091077e+32,1.351697595623818e+33,7.372895976132732e+32,-1.228815996041655e+32,8.601711972174387e+32,7.372895976132732e+32,-1.228815996041655e+32,6.144079980091077e+32,8.601711972174387e+32,0,1.351697595623818e+33,1,237418695321.7998,1,1,1,1
48,0.8000016,0,0,6371995.337894094,0,0,-10.18109789159591,995.3378940941766,-10.18109789159591,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.236292035934246e-15,-16,0.8166682999999995,0.8166682994290818,-0,0,5.171977374846823e-17,0.9999999993040009,5.779296755335318e-13,20.52511305359731,4,25.13274122871834,1,1,1,30,8,1.005349704128807e-15,4.276982211336252e+27,4.276982211336252e+27,4.276982211335715e+27,1.387778776454455e-15,1.221245323392596e-15,1.842996714645791e-15,1.903487641078778e-15,0.9973340126058293,0.4680851064034384,0,0,0,0,0,0,1.554312229530352e-15,-0,-0,-19.95637341700349,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,537763315712,9.991833317e+17,816668300000000,1000000000000000,2.993987684747505e+39,1000000000000000,1,5.779296755335318e-13,6.144079980090465e+32,-6.124895493223875e+19,7.372895976132817e+32,-1.228815996042353e+32,8.60171197217517e+32,7.372895976132817e+32,-1.228815996042353e+32,6.144079980090465e+32,8.60171197217517e+32,0,-6.124977160053875e+19,-1,17209923.97341037,1,1,1,1
49,0.8166683,0,0,6371995.166046008,0,0,-10.40144984194463,995.1660460075364,-10.40144984194463,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.236292035538218e-15,0,0.8333349999999994,0.8333349994174805,-0,0,4.221823289350675e-17,0.9999999993040009,8.449134628608633e-13,20.94399291183399,4,25.13274122871834,1,1,1,30,8,1.005349704062198e-15,4.276982211337029e+27,4.276982211337029e+27,4.276982211333209e+27,1.360023847353385e-15,1.221245323396525e-15,1.851127048753916e-15,1.903487630836066e-15,0.9973340126058322,0.4731178136485767,0,0,0,0,0,0,1.554312229530507e-15,-0,-0,-19.95637319814601,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,537763315712,9.99166665e+17,833335000000000,1000000000000000,1.4007980856403e+39,1000000000000000,1,8.449134628608633e-13,6.144079980089854e+32,-6.110483974416289e+19,7.372895976132905e+32,-1.228815996043051e+32,8.601711972175957e+32,7.372895976132905e+32,-1.228815996043051e+32,6.144079980089854e+32,8.601711972175957e+32,0,-6.110567307916289e+19,-1,21848530.45482561,1,1,1,1
50,0.8333349999999999,0,0,6371994.991302295,0,0,-10.56775327579532,994.9913022946566,-10.56775327579532,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.922962644308546e-16,0,0.8500016999999994,0.8500016994058791,-0,0,2.888552590188782e-17,0.9999999993040009,1.513538665769893e-12,21.36287277007067,4,25.13274122871834,1,1,1,30,8,1.005349703992884e-15,4.276982211338199e+27,4.276982211338199e+27,4.276982211326981e+27,1.387778776455355e-15,1.221245323171081e-15,1.898507865806354e-15,1.958998771027364e-15,0.9973340126058395,0.4680851063918243,0,0,0,0,0,0,1.554312229530663e-15,-0,-0,-9.978185928418984,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,537763315712,9.991499983e+17,850001700000000,1000000000000000,4.365288583559096e+38,1000000000000000,1,1.513538665769893e-12,6.144079980089442e+32,-4.114488619565685e+19,7.372895976132959e+32,-1.228815996043516e+32,8.601711972176473e+32,7.372895976132959e+32,-1.228815996043516e+32,6.144079980089442e+32,8.601711972176473e+32,0,-4.114573619735686e+19,-1,13412510.84726705,1,1,1,1
51,0.8500017,0,0,6371994.813786851,0,0,-10.73405670356599,994.8137868512422,-10.73405670356599,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080017,-1.000000002783997,1,1.922962647407918e-16,0,0.8666683999999995,0.8666683993942778,-0,0,8.656845871768986e-18,0.9999999993040009,3.965442087847111e-12,21.78175262830735,4,25.13274122871834,1,1,1,30,8,1.005349703937782e-15,4.276982211340042e+27,4.276982211340042e+27,4.276982211304037e+27,1.387778776455279e-15,1.221245323186373e-15,1.898507865777038e-15,1.958998762326083e-15,0.9973340126058657,0.4680851064425278,0,0,0,0,0,0,1.554312229530615e-15,-0,-0,-9.97818516034409,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,0,1.078506213733542e+20,537763315712,9.991333316e+17,866668400000000,1000000000000000,6.359409283682577e+37,1000000000000000,1,3.965442087847111e-12,6.144079980089123e+32,-3.192151415880208e+19,7.372895976133003e+32,-1.22881599604388e+32,8.601711972176884e+32,7.372895976133003e+32,-1.22881599604388e+32,6.144079980089123e+32,8.601711972176884e+32,0,-3.192238082720208e+19,-1,356130079961.089,1,1,1,1
52,0.8666684,0,0,6371994.633499677,0,0,-10.90036015144847,994.633499677293,-10.90036015144847,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922963036883595e-16,16,0.8833350999999994,0.8833350993826764,0,-0,7.583027668765724e-17,0.9999999993040007,3.470653593720167e-11,22.20063248654403,4,25.13274122871834,1,1,1,30,8,1.570092487365012e-16,-7135776614569065,-7135776614569065,-3.264064266326383e+17,3.608224823825192e-16,1.94303499929601e-16,5.604513563414365e-16,2.76181688329979e-16,0.9994656628923658,0.3500169441183773,1,0,1,1,0,0,-2.220446049318617e-16,-0,-0,-9.97818148268416,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,-16384,1.078506213733542e+20,537763299328,9.991166649e+17,883335100000000,1000000000000000,8.301899320887953e+35,1000000000000000,1,3.470653593720167e-11,6.144079980088796e+32,-3.271414769321928e+19,7.372895976133051e+32,-1.228815996044254e+32,8.601711972177304e+32,7.372895976133051e+32,-1.228815996044254e+32,6.144079980088796e+32,8.601711972177304e+32,0,-3.271503102831928e+19,-1,478525666748.881,1,1,1,1
53,0.8833350999999999,0,0,6371994.450440773,0,0,-11.066663775091,994.4504407728091,-11.066663775091,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922963710990917e-16,0,0.9000017999999995,0.9000017993710752,0,-0,6.62108505343581e-16,0.9999999993040007,3.468369471201769e-11,22.61951234478071,4,25.13274122871834,1,1,1,30,8,1.5700944679398e-16,-6.31092658107344e+16,-6.31092658107344e+16,-3.303978033927121e+17,3.885780580087928e-16,2.220446054308999e-16,3.185630260055286e-16,2.680518910180186e-16,0.9994656628927535,0.3636363641434621,1,0,1,1,0,0,-2.220446049446229e-16,-0,-0,-9.978192346902427,0.5,1.078506214484181e+20,1.078506213733542e+20,71842.94589129933,16384,1.078506213733542e+20,537763315712,9.990999982e+17,900001800000000,1000000000000000,8.312837486105458e+35,1000000000000000,1,3.468369471201769e-11,1.228815996001687e+32,-4.915263984087109e+32,1.228815996031933e+32,-3.024615065314289e+21,1.22881599606218e+32,1.228815996031933e+32,-3.024615065314289e+21,1.228815996001687e+32,1.22881599606218e+32,0,-4.915263984087109e+32,-1,314978071.0567251,1,1,1,1
54,0.9000018,0,0,6371994.264610139,0,0,-11.23296725966409,994.2646101387218,-11.23296725966409,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962856826954e-16,0,0.9166684999999996,0.9166684993594739,0,-0,1.981311570367744e-16,0.9999999993040007,3.964602619554828e-12,23.03839220301739,4,25.13274122871834,1,1,1,30,8,1.570092639772068e-16,-1.912432287196803e+16,-1.912432287196803e+16,-3.824540796507838e+16,3.885780580020295e-16,2.220446050105425e-16,3.18562960369561e-16,2.680333702686423e-16,0.9994656628924139,0.3636363639781062,1,0,1,1,0,0,-2.220446049283807e-16,-0,-0,-9.978188670411864,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.990833315e+17,916668500000000,1000000000000000,6.36210266213952e+37,1000000000000000,1,3.964602619554828e-12,1.228815996001408e+32,-2.794033208820656e+19,1.228815996032076e+32,-3.06685422497605e+21,1.228815996062745e+32,1.228815996032076e+32,-3.06685422497605e+21,1.228815996001408e+32,1.228815996062745e+32,0,-2.794124875670654e+19,-0.9999999999999988,167905887109.5927,1,1,1,1
55,0.9166685,0,0,6371994.077219295,0,0,-11.24377698009617,994.0772192953154,-11.24377698009617,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962751580777e-16,0,0.9333351999999996,0.9333351993478727,0,-0,1.354483721965847e-16,0.9999999993040007,1.513390576664523e-12,23.45727206125407,4,25.13274122871834,1,1,1,30,8,1.570092544260401e-16,-1.306940506321428e+16,-1.306940506321428e+16,-1.459417105248689e+16,5.551115110781603e-16,3.885780576499454e-16,5.356278170664785e-16,5.96119512425285e-16,0.9999999999999996,0.4117647060595392,1,0,1,1,0,0,-2.220446049265119e-16,-0,-0,-9.97818790244944,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.990666648e+17,933335200000000,1000000000000000,4.366142934470823e+38,1000000000000000,1,1.513390576664523e-12,-2.057218534305746e+21,-1.22881599602198e+32,1.228815996032225e+32,-1.228815996052797e+32,2.457631992085021e+32,1.228815996032225e+32,-1.228815996052797e+32,-2.057218534305746e+21,2.457631992085021e+32,0,-1.22881599602198e+32,-1,167917479412.6106,1,1,1,1
56,0.9333351999999999,0,0,6371993.889822631,0,0,-11.24377699056458,993.889822631143,-11.24377699056458,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,6.488860816957474e-21,0,0.9500018999999997,0.9500018993362714,0,0,1.105331268501145e-16,0.9999999993040007,8.448580637737702e-13,23.87615191949076,4,25.13274122871834,1,1,1,30,8,1.570092516401144e-16,-1.066523410300981e+16,-1.066523410300981e+16,-8147223781439194,5.551115110772629e-16,3.885780578134217e-16,5.356278161227076e-16,5.961192444262462e-16,0.9999999999999993,0.4117647059984166,1,0,1,1,0,0,-2.220446049258217e-16,0,0,-6.327332934130305e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.990499981e+17,950001900000000,1000000000000000,1.400981798106964e+39,1000000000000000,1,8.448580637737702e-13,-2.058863140159428e+21,-1.644605853681844e+18,1.228815996032231e+32,-1.22881599605282e+32,2.457631992085051e+32,1.228815996032231e+32,-1.22881599605282e+32,-2.058863140159428e+21,2.457631992085051e+32,0,-1.645555855581844e+18,-1,59332625918.3254,1,1,1,1
57,0.9500019,0,0,6371993.702425967,0,0,-11.24377699679994,993.7024259669706,-11.24377699679994,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,5.659560587851697e-21,0,0.9666685999999998,0.9666685993246702,0,0,9.640661993922261e-17,0.9999999993040007,5.77908111599878e-13,24.29503177772744,4,25.13274122871834,1,1,1,30,8,1.570092503106641e-16,-9302240525544672,-9302240525544672,-5572978794692463,5.551115110763755e-16,3.885780578976486e-16,5.356278156717428e-16,2.630522104602394e-16,0.9999999999999996,0.4117647060410071,1,1,1,1,1,1,2.220446049246089e-16,0,0,-4.1388413951595e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.990333314e+17,966668600000000,1000000000000000,2.994211122885946e+39,1000000000000000,1,5.77908111599878e-13,-2.058536219221858e+21,3.269209375697797e+17,1.228815996032231e+32,-1.228815996052816e+32,2.457631992085047e+32,1.228815996032231e+32,-1.228815996052816e+32,-2.058536219221858e+21,2.457631992085047e+32,0,3.259542689697797e+17,0.994103658803746,167881435337.9502,1,1,1,1
58,0.9666686,0,0,6371993.515029303,0,0,-11.24377700011871,993.5150293027982,-11.24377700011871,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,5.088260542120663e-21,0,0.9833352999999999,0.983335299313069,0,0,8.667494042457652e-17,0.9999999993040007,4.532124745908315e-13,24.71391163596412,4,25.13274122871834,1,1,1,30,8,1.570092495010947e-16,-8363240218766545,-8363240218766545,-4370484832545704,3.885780580005575e-16,5.55111511071635e-16,3.185629552130867e-16,5.911392811238861e-16,0.9994656628923698,0.5882352939654752,1,1,1,1,1,1,2.2204460492485e-16,0,0,-2.536160615400486e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.990166647e+17,983335300000000,1000000000000000,4.868512501479246e+39,1000000000000000,1,4.532124745908315e-13,-1.228815996042311e+32,-1.228815996021725e+32,1.905764003248956e+21,-1.228815996061368e+32,1.228815996080426e+32,1.905764003248956e+21,-1.228815996061368e+32,-1.228815996042311e+32,1.228815996080426e+32,0,-1.228815996021725e+32,-1,59349401606.18913,1,1,1,1
59,0.9833353,0,0,6371993.327632639,0,0,-11.24377700114251,993.3276326386258,-11.24377700114251,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,4.638779400341951e-21,0,1.000002,1.000001999301468,0,0,7.901834887539845e-17,0.9999999993040007,3.95320744728294e-13,25.1327914942008,4,25.13274122871834,1,1,1,30,8,1.57009248924651e-16,-7624463133345726,-7624463133345726,-3812224149700855,3.885780580006331e-16,5.551115110762355e-16,3.185629549965107e-16,5.911392276153985e-16,0.99946566289237,0.5882352939635149,1,1,1,1,1,1,2.220446049250313e-16,0,0,-1.21069598507686e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.98999998e+17,1000002000000000,1000000000000000,6.398833212691036e+39,1000000000000000,1,3.95320744728294e-13,-1.22881599604231e+32,3.602879701896397e+16,1.90572447258929e+21,-1.228815996061367e+32,1.228815996080425e+32,1.90572447258929e+21,-1.228815996061367e+32,-1.22881599604231e+32,1.228815996080425e+32,0,3.502879501896397e+16,0.9459878782734564,3060461.986579841,1,1,1,1
60,1.000002,0,0,6371993.139985687,0,0,-11.31445615668666,993.1399856870994,-11.31445615668666,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962683006177e-16,0,1.0166687,1.016668699289866,0,0,7.23339030877734e-17,0.9999999993040007,3.782330713811756e-13,25.55167135243748,4,25.13274122871834,1,1,1,30,8,1.57009248463962e-16,-7021887016745304,-7021887016745304,-3669644579472422,3.608224823850673e-16,5.551115110800762e-16,2.828956001266965e-16,5.911391849441537e-16,0.9994656628923698,0.6060606059393132,1,1,1,1,1,1,2.220446049251829e-16,-0,-0,1.431611601581755e-11,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.989833313e+17,1016668700000000,1000000000000000,6.9900615723614e+39,1000000000000000,1,3.782330713811756e-13,1.228815996001065e+32,2.457631992043375e+32,1.228815996025751e+32,-2.468588263742557e+21,1.228815996050437e+32,1.228815996025751e+32,-2.468588263742557e+21,1.228815996001065e+32,1.228815996050437e+32,0,2.457631992043375e+32,1,34587601.07189241,1,1,1,1
61,1.0166687,0,0,6371992.950025172,0,0,-11.48075960165522,992.9500251719728,-11.48075960165522,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962679496531e-16,0,1.0333354,1.033335399278265,0,0,6.594573529906455e-17,0.9999999993040007,3.953286130945332e-13,25.97055121067417,4,25.13274122871834,1,1,1,30,8,1.570092480551198e-16,-6483266980316578,-6483266980316578,-3884324104518034,3.885780580010108e-16,5.551115110077986e-16,5.961187108284674e-16,5.356279976556615e-16,0.9994656628923745,0.5882352939613934,1,1,1,1,1,1,2.220446049253243e-16,-0,-0,-9.978186794358118,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.989666646e+17,1033335400000000,1000000000000000,6.398578498711308e+39,1000000000000000,1,3.953286130945332e-13,1.228815996000936e+32,-1.295235252831755e+19,1.228815996025777e+32,-2.48412721470138e+21,1.228815996050618e+32,1.228815996025777e+32,-2.48412721470138e+21,1.228815996000936e+32,1.228815996050618e+32,0,-1.295338586371755e+19,-1,474877030265.7252,1,1,1,1
62,1.0333354,0,0,6371992.757292927,0,0,-11.64706304462861,992.7572929272428,-11.64706304462861,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080015,-1.000000002783997,1,1.922962670981598e-16,0,1.0500021,1.050002099266664,0,0,5.929226265404289e-17,0.9999999993040007,4.532328484946792e-13,26.38943106891085,4,25.13274122871834,1,1,1,30,8,1.570092476707764e-16,-5899885918658494,-5899885918658494,-4507298630317016,3.885780580011903e-16,5.551115109758573e-16,5.961187106855788e-16,5.356279624938497e-16,0.9994656628923752,0.5882352939778562,1,1,1,1,1,1,2.220446049254674e-16,-0,-0,-9.978186661807054,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763315712,9.989499979e+17,1050002100000000,1000000000000000,4.868074808684083e+39,1000000000000000,1,4.532328484946792e-13,1.22881599600063e+32,-3.055241987208144e+19,1.228815996025837e+32,-2.520693812566207e+21,1.228815996051044e+32,1.228815996025837e+32,-2.520693812566207e+21,1.22881599600063e+32,1.228815996051044e+32,0,-3.055346987418144e+19,-1,361038582883.1447,1,1,1,1
63,1.0500021,0,0,6371992.561788952,0,0,-11.81336648533112,992.5617889519781,-11.81336648533112,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.922962660685433e-16,0,1.0666688,1.066668799255062,-0,0,5.172092023183969e-17,0.9999999993040006,5.779529423250373e-13,26.80831092714753,4,25.13274122871834,1,1,1,30,8,1.005349704119232e-15,-4.276982211346056e+27,-4.276982211346056e+27,-4.276982211346665e+27,1.387778776453998e-15,1.554312229515346e-15,1.84299671466204e-15,1.782505838089567e-15,0.9973340126058234,0.5283018867768349,1,1,1,1,1,1,-1.554312229529257e-15,-0,-0,-9.978186501527711,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,16384,1.078506213733542e+20,537763332096,9.989333312e+17,1066668800000000,1000000000000000,2.993746630225725e+39,1000000000000000,1,5.779529423250373e-13,1.228815996000323e+32,-3.071454945866678e+19,1.228815996025897e+32,-2.55732494789679e+21,1.22881599605147e+32,1.228815996025897e+32,-2.55732494789679e+21,1.228815996000323e+32,1.22881599605147e+32,0,-3.071561612746678e+19,-1,593543792402.3606,1,1,1,1
64,1.0666688,0,0,6371992.363513247,0,0,-11.97966992318289,992.3635132471099,-11.97966992318289,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.92296265205785e-16,0,1.0833355,1.083335499243461,-0,0,4.221993003342907e-17,0.9999999993040006,8.449690517265503e-13,27.22719078538421,4,25.13274122871834,1,1,1,30,8,1.005349704056103e-15,-4.27698221134515e+27,-4.27698221134515e+27,-4.276982211349451e+27,1.387778776453926e-15,1.554312229511319e-15,1.842996714621684e-15,1.782505831622531e-15,0.9973340126058234,0.5283018867757245,1,1,1,1,1,1,-1.554312229529085e-15,-0,-0,-9.978186282647801,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763332096,9.989166645e+17,1083335500000000,1000000000000000,1.400613780155831e+39,1000000000000000,1,8.449690517265503e-13,-6.14407998013024e+32,-7.372895976130563e+32,1.228815996005932e+32,-7.372895976136171e+32,8.601711972142103e+32,1.228815996005932e+32,-7.372895976136171e+32,-6.14407998013024e+32,8.601711972142103e+32,0,-7.372895976130563e+32,-1,5001184.050048707,1,1,1,1
